UNIQUE_ID,yes_hp_en,yes_ret_yhp_en,yes_pg_yhp_en
245074726,0.516464707,0.621037731,0.765121174
245056488,0.579926597,0.678184037,0.354400633
245092947,0.370658187,0.470866821,0.740830203
245090686,0.171584539,0.611539437,0.205202378
244183517,0.590352867,0.480069728,0.46413498
245190574,0.628051303,0.424084943,0.165305345
245080215,0.4761703,0.594822618,0.486624362
245109311,0.155771379,0.614139068,0.387566149
245064775,0.400182473,0.586196784,0.806330737
245118327,0.278659842,0.488013042,0.408606755
245098564,0.218626522,0.684642666,0.132761602
245147695,0.192312276,0.620282098,0.269317471
244271725,0.524311139,0.56835688,0.23255248
245075151,0.699105775,0.653851499,0.250028483
242748121,0.414042344,0.640746653,0.445769622
245118857,0.469520807,0.659431653,0.387275847
231222437,0.503651531,0.683327623,0.377147928
245151651,0.544860969,0.542320317,0.413274573
245179356,0.481576845,0.460692013,0.576971553
245124195,0.492775023,0.423407181,0.47315975
245123838,0.305773922,0.57093422,0.123505405
245073488,0.529859386,0.616830967,0.326058417
245011388,0.507138244,0.714073359,0.201965947
245043358,0.266263907,0.569821685,0.505292098
245025976,0.458913732,0.727518427,0.098496094
245220788,0.155905577,0.404694213,0.308435562
244959695,0.664048706,0.591551149,0.267400632
244939995,0.628076566,0.529487431,0.280233876
244961452,0.508937648,0.504988692,0.068105037
245017924,0.556218947,0.628313901,0.131082314
244933082,0.233410892,0.582038475,0.575457171
245007198,0.350660425,0.452205829,0.42727342
244950089,0.331028871,0.497346713,0.435540597
245079820,0.320575377,0.548549787,0.752598358
245120686,0.344236303,0.503724372,0.126259219
245011168,0.363309001,0.506718996,0.34355616
243560325,0.326353446,0.536296299,0.104039164
244958008,0.128979495,0.6525204,0.540992369
245211973,0.403582306,0.509665353,0.559575401
245116500,0.535068853,0.658868012,0.195547127
245222375,0.456282757,0.694630106,0.571158123
245130565,0.343337506,0.464218467,0.098786912
245230085,0.353065308,0.654609616,0.309135141
245156447,0.479319045,0.681762507,0.376445351
244631497,0.234677127,0.424341295,0.769505373
245082204,0.499083417,0.467861939,0.489207862
232054002,0.462042268,0.732982677,0.442537132
245202029,0.582907506,0.764781181,0.267490132
244948758,0.6655041,0.485306522,0.288842133
245089028,0.440381456,0.625535777,0.172581494
239471200,0.24915945,0.516345933,0.598194645
245083745,0.47761936,0.585382184,0.635775767
245108783,0.423597482,0.536822104,0.359371709
245147640,0.699088881,0.621735658,0.380853185
245065729,0.181484155,0.524495955,0.339608819
245170589,0.578954599,0.720723741,0.129980312
245135034,0.573841398,0.570151696,0.141870333
245033418,0.266939672,0.65410115,0.212591394
244948570,0.552736634,0.576384897,0.208766789
245219808,0.325680478,0.268188854,0.449805389
245091939,0.372515682,0.732411655,0.186707869
245155961,0.219776315,0.65045909,0.263707503
245100862,0.542577611,0.759379648,0.227038946
245190500,0.383375023,0.65916385,0.119121959
245202160,0.391694126,0.50388769,0.390032982
245073753,0.23816796,0.478313685,0.923277832
245015953,0.669812039,0.581507228,0.370493091
245205766,0.427259217,0.740693573,0.367972196
245216418,0.317139306,0.612105347,0.270340009
238389714,0.270904925,0.476872893,0.366618566
245060894,0.451495813,0.613022617,0.054005913
244950718,0.202332221,0.525344597,0.080177773
242843374,0.509639603,0.592034758,0.278525336
245091522,0.531228414,0.668110271,0.399455891
245027573,0.693579755,0.658462725,0.153183191
245185365,0.605053108,0.461391041,0.233770087
245095485,0.280640532,0.421965825,0.303042472
245212002,0.260631368,0.633445414,0.337459589
245057724,0.541746049,0.657745902,0.15027873
245136384,0.345126998,0.480994965,0.338677658
235335968,0.450448094,0.669679866,0.331658899
245169439,0.462987635,0.627741577,0.463917917
244972550,0.2010331,0.520637274,0.686811658
245117446,0.28159041,0.341441865,0.389719917
245073936,0.272928772,0.604932713,0.105366441
245086364,0.538018399,0.598122747,0.249676402
245057494,0.37722852,0.756062948,0.235674445
245213582,0.404323454,0.431808288,0.602321335
245176091,0.359452182,0.677927852,0.16595197
245022703,0.14764295,0.594473573,0.551480451
245007512,0.252931085,0.564696694,0.872091977
245203348,0.293801735,0.623403518,0.183551614
245207686,0.379999099,0.590500338,0.50319495
245062071,0.29253971,0.629761047,0.157449529
245229214,0.250574446,0.476861717,0.468665749
245189763,0.477622428,0.640691332,0.35732057
241504997,0.36164004,0.580760395,0.337733026
244954175,0.325562114,0.455550025,0.551591238
245057031,0.351256972,0.435692168,0.415472822
245061650,0.278076076,0.639005436,0.396601141
245059987,0.629290562,0.643302601,0.150942815
245140458,0.292492658,0.556962369,0.243671038
245190378,0.532102396,0.509898464,0.237158316
245122585,0.518762766,0.458693241,0.522856362
245097716,0.293255153,0.409670855,0.103251871
245074880,0.266198411,0.448751858,0.62796435
245130780,0.182274763,0.994242872,0.113983914
245167148,0.269339208,0.439984329,0.618649815
245119607,0.507266837,0.563575408,0.432403591
244979211,0.446623433,0.457824953,0.146526871
244964649,0.222659389,0.558883112,0.399556634
245167156,0.207047698,0.479367449,0.224066336
245213093,0.320176356,0.514266572,0.19254194
231151322,0.60990685,0.579224401,0.13836931
245040419,0.379315504,0.645801866,0.198178662
245040495,0.338495858,0.467487163,0.342772214
245041405,0.545170737,0.531574385,0.216042707
245091760,0.481745006,0.606041517,0.364712803
245200643,0.189822849,0.515535544,0.446823487
245046662,0.228082308,0.491907901,0.57409098
244935193,0.268035508,0.506304796,0.517348433
245202108,0.13910081,0.616391408,0.157425752
245142125,0.394389074,0.479411227,0.536163094
245146157,0.47004635,0.555750411,0.194579698
245022826,0.288035703,0.557044319,0.481183359
245176984,0.322648511,0.534452551,0.791175647
240363538,0.497828665,0.556252343,0.303802403
245017901,0.704140492,0.489222417,0.444063157
239532313,0.726589611,0.577830546,0.176757511
245107389,0.258039864,0.6539661,0.574752294
245179517,0.38798487,0.622439343,0.071084017
245172317,0.242664436,0.645441583,0.619904517
244821669,0.456219807,0.515800687,0.211390161
245212770,0.192263795,0.458045271,0.42186
245122640,0.219187012,0.559729581,0.212640284
245252478,0.274823293,0.383465769,0.647268723
245151698,0.063938265,0.547592824,0.095457761
245109516,0.477314514,0.62682041,0.319348947
245091148,0.410528545,0.389365303,0.414056578
245207939,0.500903586,0.539860397,0.356913203
245199001,0.195444468,0.447543107,0.52838155
245084218,0.621109781,0.545853376,0.611051689
245124124,0.476433322,0.556318462,0.357045868
245069657,0.159585215,0.517159493,0.635632153
240395110,0.40179979,0.493482399,0.789831441
245230400,0.343206143,0.361116874,0.498226277
245137064,0.473559253,0.672060593,0.540925988
245190863,0.489609199,0.445405711,0.40050956
245135899,0.263757708,0.483496226,0.325173633
245224798,0.218110123,0.579938011,0.417071906
244941506,0.491311702,0.692127212,0.123875534
245218959,0.435613012,0.465902053,0.404450426
245160882,0.370916553,0.422605735,0.585282475
245123650,0.409669623,0.559742333,0.292400838
245145112,0.415636652,0.627058104,0.158014427
245060912,0.460823466,0.529775378,0.495609498
245129873,0.223015502,0.455672176,0.581613047
245025909,0.590774863,0.617389661,0.455023166
245032241,0.333792947,0.409572832,0.475798003
244959189,0.317095902,0.526203893,0.452844166
245124976,0.20457743,0.562939344,0.475958319
245124084,0.298486355,0.742884396,0.340399114
245073787,0.550733759,0.451462008,0.359083636
245201968,0.262153771,0.714652129,0.158419544
245073822,0.278138018,0.520830166,0.189616524
245241653,0.278293649,0.660950794,0.417294924
244954506,0.136279431,0.534819889,0.050794476
245082053,0.246996523,0.657814407,0.199236208
236202608,0.573582385,0.725105567,0.363542479
245169159,0.507232321,0.640589931,0.36778046
245096034,0.378357061,0.433701887,0.439234967
245155238,0.171322716,0.539626951,0.266910828
245014572,0.235653921,0.416031655,0.065762639
245038009,0.505025923,0.757082749,0.669129823
245097400,0.410313502,0.590901703,0.269475933
244997120,0.436878309,0.635031154,0.273577795
242247516,0.501500037,0.549089127,0.501349165
240732947,0.452143419,0.632215442,0.562771621
239777681,0.489556568,0.549050869,0.703759808
245021345,0.460287002,0.555620181,0.064255348
245185246,0.249032016,0.452021533,0.262421479
245206422,0.276708249,0.382933209,0.518053423
245150263,0.481924727,0.540387746,0.278965754
245083925,0.181590455,0.694363882,0.248502563
245100173,0.442058099,0.6705653,0.163050368
245103382,0.323085919,0.349244921,0.556906833
245242554,0.33014259,0.555324225,0.087788383
245122558,0.424193386,0.559671946,0.635528205
245212592,0.445247976,0.618234206,0.048163951
244972232,0.085551167,0.428919822,0.818366267
245176967,0.235208498,0.580171397,0.142445785
245133873,0.319336962,0.541966583,0.392122417
244994493,0.226735429,0.505796787,0.456709381
245235282,0.395574869,0.710250004,0.346513428
245261728,0.38972722,0.560760605,0.583743507
124049074,0.219930676,0.593221513,0.455492213
245190155,0.459910424,0.662368217,0.595642432
126007751,0.571625107,0.770830995,0.114232462
245152804,0.274284825,0.475643711,0.250136343
245113677,0.261918898,0.481918223,0.684196504
245039975,0.242775733,0.359663838,0.671497319
245141608,0.374457289,0.673594328,0.474259176
245101628,0.354776346,0.499271016,0.253211986
245192795,0.445281757,0.636137085,0.241337599
245045948,0.53826381,0.514942896,0.542782106
244945550,0.536814095,0.38255585,0.582983829
120879873,0.632008006,0.689240381,0.224524129
245046832,0.55761521,0.596923961,0.122727082
245192403,0.237248033,0.566840873,0.128490572
245101949,0.191085353,0.382749544,0.626780544
245157334,0.26251171,0.55024458,0.51169458
240582087,0.616921127,0.597287118,0.171102995
245246523,0.380944342,0.525081886,0.297397492
243126515,0.566697831,0.571897685,0.376694598
245251231,0.315686163,0.451902783,0.577198099
120982317,0.498412101,0.739468276,0.207210793
245090106,0.363199833,0.69044153,0.196698138
245186337,0.65610924,0.636698012,0.575502938
245176120,0.344219878,0.599745356,0.122875536
245108437,0.78396772,0.669817084,0.507933622
245042004,0.321699512,0.514470592,0.581674939
245213174,0.709311364,0.576651341,0.223224426
245147805,0.28370082,0.622002506,0.141834764
244977556,0.403051169,0.615532109,0.416274923
244984679,0.489986598,0.491137281,0.1112372
242685024,0.418522616,0.593291112,0.251243236
245078877,0.25924343,0.484238164,0.694979024
245229702,0.484395679,0.610256902,0.19515906
245040760,0.558501741,0.591780751,0.197531614
245136173,0.334742456,0.613147046,0.314381731
245212400,0.343413214,0.711665773,0.283574525
245213278,0.117593181,0.635898187,0.537128837
245201130,0.229219018,0.470854558,0.535770253
125184336,0.528542216,0.552182773,0.075599222
245247490,0.477289138,0.4852582,0.46487855
245091885,0.338078739,0.606132588,0.123940614
245213748,0.455406061,0.625025511,0.588203714
244994807,0.392220007,0.483305157,0.646493438
245140735,0.656787949,0.576175402,0.247514137
241611672,0.519832447,0.532925155,0.300053801
245155612,0.421639996,0.629680871,0.077179898
245205456,0.496065296,0.730433626,0.282081534
245070647,0.320210313,0.580735616,0.477518591
245012265,0.640005064,0.559734715,0.698567079
244944226,0.439434601,0.569138259,0.80084866
244985610,0.629182615,0.616684867,0.538831362
245000785,0.445251083,0.544397794,0.628534705
245207415,0.306252275,0.624538853,0.501488422
245074522,0.627524592,0.521163836,0.491477205
245230098,0.19737268,0.481362907,0.486786271
245192644,0.265417081,0.465027692,0.37940639
232124370,0.369529155,0.736402267,0.151735361
245067178,0.612593292,0.540232067,0.641473723
245062096,0.468233665,0.718634993,0.305177533
231352989,0.394349366,0.500420714,0.628090231
232097664,0.285378801,0.504523111,0.366388671
244125626,0.463586932,0.530031327,0.594496203
232526339,0.439691776,0.621467274,0.399048253
231387199,0.351176191,0.68758029,0.486548286
245112155,0.208915255,0.685482538,0.100969075
245085951,0.562058921,0.523768768,0.251291167
245225375,0.240923529,0.539615692,0.413349891
245087153,0.309173895,0.444790772,0.692269762
245031054,0.550877943,0.715847841,0.177327793
244950699,0.166664765,0.636022099,0.504687768
245091275,0.428302446,0.513019903,0.233394583
245245465,0.404484648,0.543109085,0.340767072
124969813,0.301710419,0.723798197,0.134586683
245067630,0.357422005,0.684591806,0.159046176
245254703,0.298009114,0.585627342,0.447210752
245086983,0.513496491,0.609416136,0.307924563
245124598,0.420368092,0.455548411,0.369388814
245230476,0.512962558,0.721688233,0.076073782
245191917,0.465458844,0.579930669,0.322463438
245211643,0.332202784,0.44088038,0.215926464
245057989,0.494352636,0.743186377,0.430387513
245097830,0.166055397,0.621255511,0.527136856
244954904,0.351549674,0.638881194,0.53275763
245230135,0.067697223,0.656511919,0.543646242
244985178,0.718146544,0.531268406,0.232468266
245107037,0.452316178,0.540190564,0.090308036
245175953,0.47606993,0.547842339,0.289865138
245192834,0.264996955,0.632683822,0.267132258
240786243,0.423556359,0.674754772,0.336196225
245244538,0.195890717,0.46826845,0.157687492
128994651,0.720742717,0.462708677,0.397434439
245040192,0.285450325,0.590901721,0.412625955
244957067,0.269065096,0.565912723,0.489332714
245205329,0.124118773,0.629229329,0.291443244
245170386,0.390798943,0.455695333,0.348876751
245263863,0.4417568,0.648566815,0.435128686
245113808,0.567249784,0.642529571,0.266758716
245084205,0.651445136,0.601145981,0.041608027
244285846,0.329075496,0.576822918,0.362429343
245174867,0.747849358,0.618990626,0.150132042
245022414,0.348287467,0.765110082,0.182966253
245157048,0.574667984,0.520865732,0.375885904
244314424,0.66462601,0.477984083,0.242060139
245156339,0.180234295,0.740636494,0.721407528
245078876,0.591058613,0.584816116,0.532637323
245107987,0.678838714,0.687408924,0.334274968
244941834,0.134427447,0.421382875,0.323546976
245169152,0.009859391,0.834661257,0.272112024
245084151,0.115240528,0.420299154,0.478909495
245216728,0.355883313,0.558027779,0.558558597
245128933,0.21472855,0.615118628,0.25058539
245225617,0.603937058,0.468445899,0.368944375
245140214,0.348107141,0.560556934,0.169379041
245117139,0.450824146,0.439962048,0.154679441
244968311,0.467262732,0.427008458,0.202875968
245086501,0.431314703,0.478738619,0.567700946
244962741,0.554628362,0.579458944,0.250352321
245032541,0.485636754,0.581255416,0.34140289
244964547,0.279375878,0.590072656,0.451946997
245023645,0.318817228,0.599882777,0.461260026
245175636,0.576941873,0.487380781,0.040178048
244999168,0.525809626,0.642863028,0.135979115
124585555,0.750288752,0.708621008,0.181894593
245208004,0.219532815,0.73294466,0.162749416
243272083,0.398097384,0.450298543,0.54845065
245147113,0.401848159,0.384801799,0.651397763
244965192,0.447554755,0.649015691,0.371154834
243204999,0.616036121,0.552407719,0.462119121
245061561,0.473516119,0.621596909,0.139336828
245146594,0.438605866,0.498768677,0.705419941
245084023,0.373110859,0.67539632,0.365959917
245201509,0.562056425,0.590747853,0.276644865
245032864,0.383789527,0.664464786,0.37414342
244954636,0.304797757,0.493301786,0.216157482
245115321,0.12922714,0.460426804,0.172567089
244978956,0.190901491,0.608957303,0.202776959
245070434,0.14753908,0.744652091,0.160370964
245074966,0.452251192,0.457305212,0.661633975
245102905,0.306139159,0.691372458,0.310183641
245085964,0.541152171,0.700368954,0.11660683
245213330,0.386803888,0.607944661,0.336475751
245103342,0.426420567,0.74557505,0.316513836
244948772,0.456117324,0.677414638,0.551303123
245217041,0.088118448,0.584578551,0.132603034
245198560,0.191333278,0.446907128,0.250497097
245155016,0.503671709,0.532673363,0.554003327
245144062,0.398008922,0.584279222,0.110005223
245073239,0.499082541,0.344800024,0.519363087
244975374,0.359764316,0.493762857,0.24158904
245169724,0.281216693,0.559429015,0.324691503
126535116,0.180369017,0.472664591,0.134333282
245130481,0.21802724,0.424831535,0.619285144
245161816,0.229695625,0.541281349,0.682846518
245069647,0.396149484,0.670744724,0.252293462
124126126,0.548743085,0.614805437,0.257894993
245107093,0.433931501,0.560321271,0.383809995
245263438,0.41361593,0.463821937,0.855083318
245194528,0.419938694,0.676773267,0.537286387
236863859,0.579035372,0.520722218,0.418408843
245141595,0.506863356,0.465170001,0.379991922
245208278,0.244243957,0.543867284,0.695901359
244284260,0.324696302,0.564786676,0.665331638
245151742,0.615450014,0.67584674,0.471820865
245169900,0.356506516,0.552020456,0.509500306
244933856,0.342031864,0.360519191,0.522377059
245078549,0.305267133,0.556923622,0.130987737
245096686,0.624942025,0.590105924,0.415721841
245174602,0.31749738,0.616919215,0.080976724
245171339,0.149329374,0.530193862,0.900165195
245061204,0.173356319,0.580284732,0.334930032
245248426,0.553014625,0.663937063,0.21042066
244987765,0.469069158,0.534072196,0.133578868
245264688,0.550022313,0.44018026,0.297523965
244949492,0.472964198,0.505482415,0.419997243
245093599,0.558813509,0.551236133,0.389497311
245260904,0.49314743,0.536092438,0.524194999
240807014,0.42505101,0.595455256,0.648336017
245101169,0.515138656,0.607738804,0.60941095
245091648,0.80120666,0.76580747,0.248183872
245124803,0.371198613,0.78601785,0.169602231
245146787,0.383417265,0.594971666,0.184023549
245089842,0.569398279,0.592198226,0.457694589
245062277,0.27186525,0.464574197,0.534642649
244936639,0.256400096,0.635127256,0.592793652
245114318,0.13523559,0.637198363,0.254955822
245190940,0.419544601,0.624183569,0.73862147
245140374,0.554263876,0.574756756,0.275256721
245150000,0.542391518,0.716361313,0.191595167
245079318,0.582385542,0.749063548,0.18899061
241804203,0.613922768,0.48499541,0.458112859
245147535,0.270761829,0.532808246,0.356261893
245129853,0.169158545,0.673359159,0.112102538
245197499,0.312686923,0.561439347,0.847644253
240787119,0.72652347,0.570072885,0.454093699
245018171,0.395020944,0.732658596,0.43714486
245081895,0.155092344,0.644866004,0.238130388
245035770,0.728818486,0.504692059,0.218140094
245212842,0.271930612,0.656323782,0.208591703
245047828,0.595890294,0.61187146,0.277214345
245195024,0.422837297,0.544505829,0.550114422
245147882,0.422241164,0.736220887,0.054392615
245130641,0.722680174,0.668767348,0.497148872
245164792,0.35419745,0.772181539,0.326373943
245109023,0.915516096,0.79687406,0.150060821
237513483,0.728861632,0.56985786,0.161501288
245087113,0.426453517,0.587733307,0.449612035
245144032,0.602379389,0.67410731,0.26220221
244950196,0.493530534,0.63282364,0.06841
239179589,0.527687047,0.482026843,0.593781342
245062422,0.361058713,0.56060625,0.169447302
244685018,0.459102952,0.559836119,0.410595016
245202731,0.580461155,0.675706954,0.114227105
245011123,0.680492594,0.562174643,0.30805309
245115238,0.602827405,0.669395994,0.277662923
245060196,0.47618241,0.569059522,0.203489374
245226980,0.001606312,0.994687374,0.073294382
245208482,0.132797427,0.585506661,0.216731088
244981749,0.353629847,0.575677901,0.2901064
245213762,0.562163751,0.523197805,0.23305494
245138818,0.241650064,0.67166333,0.434482571
245196205,0.531143181,0.591628325,0.145934906
245190220,0.195727579,0.396511753,0.726447763
232439997,0.415752615,0.587118386,0.258679657
239620444,0.500366719,0.538321725,0.6834591
126364526,0.260188793,0.494146571,0.343455935
245181741,0.607366182,0.589235312,0.134366222
244982160,0.618950752,0.599193602,0.334088838
245073180,0.273459146,0.552208366,0.198082052
245190198,0.429496516,0.641118346,0.358494353
245138885,0.311887441,0.602250244,0.253457008
245064908,0.291752527,0.504758117,0.63900744
244269145,0.341769762,0.407026179,0.251356774
245015878,0.253962361,0.528372842,0.599759449
239464428,0.576566019,0.580245246,0.162146665
245117578,0.711458963,0.72216442,0.169897148
245093973,0.39159462,0.693175684,0.318002325
245180884,0.385749731,0.463078403,0.129151357
245042209,0.488298241,0.496940779,0.523163816
235748845,0.314373858,0.531431399,0.549069947
245070606,0.440772025,0.397125006,0.07304131
245035480,0.660840451,0.5200085,0.185832905
245175432,0.306116035,0.66767597,0.152812843
243108939,0.878160517,0.710919237,0.103407434
245108633,0.490066572,0.591677596,0.464304965
244957936,0.137126028,0.423087498,0.519582653
245231024,0.40284768,0.457656618,0.404813212
245042472,0.176704165,0.589705461,0.287406908
245068481,0.541874739,0.565060826,0.185332345
245074290,0.441577026,0.485334753,0.310910754
245052355,0.327248837,0.471411013,0.12827539
245090584,0.551048196,0.776239145,0.145785252
245081911,0.379116471,0.656046331,0.237918295
128757534,0.472753969,0.65552138,0.274486427
242870824,0.639526495,0.553070606,0.37583373
244158146,0.392348507,0.457442413,0.845347121
245074865,0.47875829,0.571235343,0.283961512
245117092,0.571047399,0.566217595,0.614552502
244949824,0.489756907,0.654116721,0.139129035
244989137,0.231737355,0.377157362,0.561230976
244189998,0.278793397,0.566340436,0.765278305
245075406,0.334992823,0.487868974,0.474470422
245212593,0.410346912,0.755099785,0.238399062
245136354,0.289781735,0.459430474,0.059902296
245156068,0.386479207,0.499560653,0.240970221
245166221,0.33744884,0.718850901,0.164045477
245022071,0.45566737,0.446520877,0.443591193
245120492,0.293272081,0.402819611,0.207899011
245154993,0.37726225,0.554918947,0.2229079
245111740,0.465091467,0.519908907,0.321955282
245231642,0.39208811,0.608856055,0.741784831
245145379,0.175356729,0.520049912,0.537844102
245201892,0.251112624,0.610667061,0.285931596
245124067,0.491061469,0.521324644,0.41272878
245246359,0.517269572,0.731288486,0.183674691
245160862,0.289656252,0.456131468,0.167712322
242515928,0.506018378,0.599558597,0.193573859
245239665,0.312108698,0.593422297,0.447532536
245139042,0.354776464,0.70906678,0.173597756
245107199,0.455189886,0.564661873,0.560493986
245231762,0.316022655,0.601565459,0.294360955
245219224,0.300637699,0.514714672,0.667679902
245040895,0.437365352,0.66545202,0.154629699
239245844,0.270292546,0.555830125,0.707039731
245079372,0.098469675,0.560312361,0.335290875
245202441,0.544542284,0.60897364,0.301402745
245106885,0.203787087,0.591036625,0.734336982
245265518,0.224439304,0.441976575,0.081878316
245073934,0.484043998,0.611165833,0.11633284
245124861,0.401478074,0.653174448,0.235419331
245065114,0.381877886,0.660836651,0.109900797
245077965,0.568458178,0.537595605,0.496326073
245281386,0.636156689,0.547521568,0.274239972
245140275,0.253216202,0.730964528,0.478122403
245213963,0.208744876,0.736298549,0.207432362
245206984,0.324910068,0.609433846,0.272497731
245216766,0.446076816,0.603803828,0.253419749
245160181,0.184147797,0.690377012,0.204891926
245027610,0.549126261,0.594810515,0.347363318
245155858,0.457733136,0.775260157,0.086503649
241033965,0.693080638,0.584887765,0.326711317
241258840,0.197275724,0.686383974,0.549972508
245087762,0.365353656,0.667915795,0.247900734
245195824,0.252114337,0.715512784,0.352492577
245202075,0.67164204,0.597513499,0.092737173
245196231,0.442410057,0.384381771,0.307869079
245197424,0.550971836,0.614048105,0.190966521
245191340,0.347284844,0.494364682,0.172974927
244946485,0.488200659,0.606537399,0.381816378
121335376,0.281846838,0.525911537,0.30340193
245164833,0.346423481,0.626820149,0.528118156
245213048,0.357641256,0.541263667,0.271276588
245230879,0.467540249,0.50985738,0.667790586
244992641,0.474404831,0.701019547,0.133561906
245138821,0.436077253,0.483873138,0.375571433
245169541,0.550012819,0.590279845,0.086004257
245040972,0.547054053,0.621963119,0.479400215
245196449,0.34543764,0.367930294,0.394074312
245036188,0.672907693,0.519547346,0.15681294
244946263,0.285657941,0.599800051,0.435118784
242914475,0.569557575,0.510609459,0.638871839
228606884,0.707387538,0.785227545,0.127806147
241626464,0.431633754,0.600476394,0.630902198
245159688,0.295759129,0.513452082,0.810442391
245181142,0.497223976,0.594882107,0.271302719
245159925,0.620939338,0.660578472,0.401933498
245124076,0.369739155,0.568232127,0.374467983
245079107,0.249513099,0.627334484,0.627575279
245160716,0.437443471,0.802769916,0.211105102
245129462,0.528750452,0.520150201,0.118403535
235310817,0.509441665,0.634736481,0.820117494
244887092,0.296098802,0.662788873,0.108507177
245102434,0.469497484,0.621256677,0.551736613
242983633,0.225782614,0.626589676,0.832105607
241129526,0.646899986,0.440498777,0.434580762
245148738,0.270011732,0.457043774,0.138839175
245242317,0.255047757,0.669958343,0.212774568
245178685,0.410183496,0.495535497,0.516729733
245151463,0.503709517,0.644867942,0.156299171
245246673,0.537553269,0.713256347,0.131383396
240705111,0.556762643,0.50151509,0.631516433
244999222,0.413629086,0.710100227,0.153603203
245180657,0.595328185,0.492872119,0.30167885
245166781,0.303973314,0.656265824,0.380025882
245113288,0.309001734,0.587434726,0.156452934
245207495,0.618762404,0.620524763,0.112566688
241378885,0.440693144,0.622902055,0.811333135
245133046,0.580507777,0.462417145,0.1287448
245026316,0.292500945,0.473091428,0.729140205
245195282,0.313880319,0.656078706,0.795424951
245160163,0.538569095,0.722009107,0.153413351
245074953,0.414702187,0.569344323,0.67553023
241189113,0.326061656,0.656507414,0.541001134
245144426,0.346859991,0.70423197,0.402306057
245089907,0.546587855,0.767935554,0.103847358
244917050,0.656559666,0.427834225,0.540047224
245068277,0.473983365,0.751621551,0.170265286
120515851,0.695897958,0.676348474,0.169207355
245065202,0.528037498,0.703044224,0.304132012
241166209,0.434648754,0.556840773,0.41058801
245237548,0.466865692,0.67808613,0.224396718
245080856,0.239451277,0.423354846,0.40026842
245145102,0.215520773,0.6237212,0.181102398
234750535,0.533553312,0.666159054,0.23595146
245089197,0.349466279,0.585942364,0.603051532
245206681,0.226540129,0.498033255,0.134134998
245052082,0.145318731,0.550537955,0.208367065
245010077,0.584477712,0.634899666,0.209840591
245115171,0.348892801,0.6329862,0.216279185
245127744,0.271106395,0.668079864,0.082674201
245111178,0.4387745,0.78430603,0.472573594
244966549,0.385085393,0.546273796,0.291829862
245177397,0.283459122,0.602445608,0.319732515
245114586,0.380767581,0.467320946,0.408864927
245141692,0.32475087,0.540727983,0.107316738
244997471,0.507500761,0.684875015,0.187692695
245242750,0.173637102,0.538126401,0.655000681
231319763,0.286589121,0.655606595,0.365177166
245129178,0.159534868,0.593951035,0.595740259
245140825,0.337281018,0.542053452,0.481882991
245231753,0.377686303,0.556747671,0.17134288
245230525,0.330686287,0.381666681,0.306101553
245213850,0.497640554,0.696973871,0.154478981
244956599,0.226425924,0.630277019,0.292882451
245190238,0.543357627,0.497856056,0.448697592
245144471,0.484316101,0.818422215,0.181898943
125175939,0.636037462,0.764878884,0.082613925
245117875,0.495902803,0.554890919,0.641827471
245213923,0.390920061,0.516031441,0.25495703
245224721,0.274961049,0.578107623,0.389049146
124700470,0.44473096,0.636546411,0.548127774
245268890,0.41748979,0.513704369,0.416719909
245087565,0.57798783,0.636021371,0.587790732
244965153,0.594320163,0.666630683,0.364124378
245155281,0.213769923,0.543943025,0.304271672
245150985,0.383935475,0.465273718,0.463189609
245112598,0.487492615,0.563542053,0.151550932
245165513,0.234440519,0.629771275,0.176680083
245117791,0.418456582,0.463570849,0.418434939
245069377,0.164509428,0.572807798,0.461116269
245216838,0.142926766,0.426812413,0.637077924
245116531,0.640797432,0.567167711,0.506412355
244989633,0.508969173,0.544814816,0.119953366
245141122,0.55185841,0.474422825,0.413496772
245170904,0.527826582,0.594490854,0.058333765
245109549,0.148228327,0.605357293,0.206323274
245025639,0.24324971,0.573457063,0.409125948
245252164,0.11646794,0.651457324,0.269607791
244944859,0.521650074,0.659600012,0.190192925
245134837,0.454701044,0.538579117,0.416985024
244973493,0.227134033,0.464225116,0.305501512
235857203,0.366489665,0.613013474,0.865468072
245146457,0.442057321,0.520125143,0.043735557
245101761,0.421410787,0.616458642,0.390496812
227607023,0.614487168,0.745270944,0.177821414
244930573,0.184644535,0.371105133,0.326425597
245116084,0.267919049,0.628504502,0.736415538
238490333,0.569177431,0.418810918,0.403100567
245102594,0.251160033,0.693999265,0.500487037
244293041,0.458180068,0.509838368,0.304880465
245130582,0.571823174,0.747941671,0.756943564
244991833,0.340094995,0.43511517,0.833522101
245111701,0.623444399,0.522733983,0.560633559
245100541,0.53637418,0.54535399,0.640061478
245134130,0.252639861,0.450480209,0.145032271
245023368,0.285857751,0.447380406,0.521684756
240230902,0.377434567,0.658468636,0.279766333
245166388,0.303721461,0.310191548,0.159596087
244959139,0.312970817,0.723065377,0.220784533
245159894,0.240859045,0.544908856,0.153948114
245176192,0.438040007,0.497773436,0.623459625
244964591,0.453233572,0.540513088,0.359378966
245164904,0.681430508,0.520909328,0.346328395
245091723,0.365727291,0.654868909,0.302465748
244930713,0.316690473,0.693577912,0.245361584
245226595,0.337181867,0.614374671,0.139113309
245008159,0.276184513,0.510826191,0.791900652
245128554,0.259302115,0.66489113,0.602407612
245175589,0.140809996,0.679829004,0.387454022
245229969,0.510099648,0.586569783,0.268753807
